0.89446,-0.4471,-0.0063505,0,0.44568,0.89259,-0.068243,0,0.03618,0.05821,0.99765,0,-0.20386,0.52125,-0.053409,1
0.86723,-0.49791,-0.0015425,0,0.49684,0.86557,-0.062774,0,0.032591,0.053673,0.99803,0,-0.20509,0.52057,-0.054905,1
0.83472,-0.55067,-0.00051929,0,0.54981,0.83346,-0.055245,0,0.030855,0.045829,0.99847,0,-0.20207,0.51816,-0.057525,1
0.79648,-0.60464,-0.0060038,0,0.60376,0.79579,-0.046894,0,0.033131,0.033725,0.99888,0,-0.19293,0.51349,-0.06148,1
0.75397,-0.65675,-0.014721,0,0.65587,0.75384,-0.039496,0,0.037036,0.020124,0.99911,0,-0.17794,0.50721,-0.066188,1
0.70923,-0.70465,-0.02145,0,0.70392,0.7095,-0.033286,0,0.038674,0.0085084,0.99922,0,-0.15753,0.50028,-0.070775,1
0.66588,-0.74578,-0.02038,0,0.74535,0.66619,-0.025413,0,0.032529,0.001732,0.99947,0,-0.13279,0.49388,-0.074257,1
0.63098,-0.77567,-0.013701,0,0.77551,0.63113,-0.016074,0,0.021115,-0.00048302,0.99978,0,-0.10512,0.48912,-0.07595,1
0.61015,-0.79221,-0.011112,0,0.79212,0.61025,-0.011522,0,0.015909,-0.001772,0.99987,0,-0.07694,0.48682,-0.076815,1
0.60821,-0.79362,-0.015943,0,0.79342,0.60841,-0.017675,0,0.023727,-0.0019,0.99972,0,-0.04987,0.48713,-0.077538,1
0.62741,-0.77824,-0.026202,0,0.77754,0.62796,-0.033079,0,0.042198,0.00038105,0.99911,0,-0.02469,0.48972,-0.078515,1
0.6642,-0.74657,-0.038378,0,0.74491,0.6653,-0.049907,0,0.062792,0.0045601,0.99802,0,-0.0023056,0.49403,-0.079919,1
0.71288,-0.69956,-0.04923,0,0.69691,0.71451,-0.061503,0,0.0782,0.0095353,0.99689,0,0.017852,0.49948,-0.081474,1
0.76844,-0.63726,-0.058355,0,0.63393,0.77052,-0.06657,0,0.087386,0.014161,0.99607,0,0.035305,0.50556,-0.082978,1
0.82727,-0.55789,-0.066167,0,0.55417,0.82971,-0.066938,0,0.092243,0.018708,0.99556,0,0.049807,0.51169,-0.084039,1
0.88355,-0.46251,-0.073711,0,0.45859,0.88631,-0.064364,0,0.095101,0.023066,0.9952,0,0.061086,0.51742,-0.084742,1
0.93212,-0.35286,-0.081446,0,0.3487,0.93524,-0.061119,0,0.097738,0.02857,0.9948,0,0.069561,0.52238,-0.08474,1
0.96878,-0.23154,-0.088657,0,0.22722,0.97222,-0.056186,0,0.099203,0.034287,0.99448,0,0.075354,0.52632,-0.084229,1
0.99053,-0.10356,-0.090127,0,0.099604,0.9939,-0.047381,0,0.094484,0.037956,0.9948,0,0.07832,0.52891,-0.083222,1
0.99649,0.024007,-0.080198,0,-0.026896,0.99902,-0.035147,0,0.079276,0.037181,0.99616,0,0.079016,0.53017,-0.081976,1
0.98815,0.14239,-0.057268,0,-0.14394,0.9893,-0.023845,0,0.05326,0.031806,0.99807,0,0.078247,0.53034,-0.080696,1
0.96981,0.24232,-0.027404,0,-0.24284,0.9699,-0.017806,0,0.022265,0.023923,0.99947,0,0.076927,0.52992,-0.079672,1
0.95074,0.31,-0.0011832,0,-0.30997,0.95058,-0.018024,0,-0.0044628,0.017503,0.99984,0,0.076133,0.52949,-0.078869,1
0.93936,0.34253,0.016433,0,-0.34215,0.93939,-0.021753,0,-0.022887,0.014811,0.99963,0,0.076306,0.52934,-0.077943,1
0.93924,0.34221,0.026937,0,-0.34157,0.93951,-0.025577,0,-0.03406,0.014822,0.99931,0,0.077379,0.52962,-0.077003,1
0.94866,0.31423,0.036087,0,-0.31334,0.94922,-0.028169,0,-0.043106,0.015416,0.99895,0,0.078712,0.5301,-0.076091,1
0.94756,0.31725,0.038399,0,-0.31663,0.9483,-0.021585,0,-0.043262,0.0082945,0.99903,0,0.079036,0.5305,-0.079303,1
0.9608,0.27073,0.05978,0,-0.27017,0.96265,-0.017484,0,-0.062281,0.00064825,0.99806,0,0.079121,0.53092,-0.079865,1
0.97117,0.22016,0.09146,0,-0.22034,0.97539,-0.008228,0,-0.091021,-0.012161,0.99577,0,0.078373,0.53122,-0.080881,1
0.97867,0.16618,0.12078,0,-0.16761,0.98585,0.0016991,0,-0.11879,-0.021907,0.99268,0,0.076757,0.53123,-0.081013,1
0.98392,0.11195,0.13916,0,-0.11407,0.99344,0.007358,0,-0.13743,-0.023114,0.99024,0,0.073034,0.53042,-0.079719,1
0.98708,0.06385,0.14695,0,-0.065603,0.99782,0.0071086,0,-0.14617,-0.016657,0.98912,0,0.065604,0.52825,-0.0777,1
0.98821,0.02453,0.15113,0,-0.025351,0.99967,0.0035059,0,-0.15099,-0.0072958,0.98851,0,0.055145,0.52513,-0.075673,1
0.98871,-0.0068285,0.1497,0,0.0072688,0.99997,-0.0023941,0,-0.14968,0.0034552,0.98873,0,0.042371,0.52143,-0.074089,1
0.98939,-0.031671,0.14179,0,0.033505,0.99938,-0.010567,0,-0.14136,0.015205,0.98984,0,0.02795,0.51754,-0.072641,1
0.98979,-0.051876,0.13273,0,0.054878,0.99831,-0.019061,0,-0.13152,0.02615,0.99097,0,0.01237,0.51368,-0.071126,1
0.98971,-0.070075,0.12473,0,0.074022,0.99688,-0.027291,0,-0.12243,0.036243,0.99182,0,-0.0040008,0.51016,-0.069343,1
0.98944,-0.086496,0.11634,0,0.09113,0.99522,-0.035105,0,-0.11274,0.045336,0.99259,0,-0.02072,0.50721,-0.067523,1
0.98912,-0.1017,0.10626,0,0.1067,0.99338,-0.042503,0,-0.10124,0.053379,0.99343,0,-0.037708,0.50494,-0.065797,1
0.98865,-0.11628,0.095158,0,0.1213,0.99141,-0.048867,0,-0.088659,0.059856,0.99426,0,-0.05458,0.50345,-0.064314,1
0.98777,-0.13121,0.08427,0,0.13599,0.98925,-0.053779,0,-0.076307,0.064581,0.99499,0,-0.07109,0.50275,-0.063134,1
0.98637,-0.14697,0.073928,0,0.15135,0.98681,-0.057485,0,-0.064504,0.06789,0.99561,0,-0.087289,0.50283,-0.062203,1
0.98433,-0.16461,0.063192,0,0.16838,0.98391,-0.059784,0,-0.052333,0.069488,0.99621,0,-0.10315,0.50365,-0.06166,1
0.98163,-0.18372,0.051434,0,0.18671,0.98052,-0.061037,0,-0.039218,0.069519,0.99681,0,-0.11859,0.50514,-0.061372,1
0.97809,-0.20451,0.039029,0,0.20664,0.97646,-0.061836,0,-0.025464,0.068546,0.99732,0,-0.13335,0.50714,-0.06106,1
0.97341,-0.22756,0.026348,0,0.2288,0.97146,-0.062531,0,-0.011366,0.066897,0.9977,0,-0.14756,0.50956,-0.060565,1
0.96716,-0.2537,0.015224,0,0.25416,0.96513,-0.062717,0,0.0012184,0.064527,0.99792,0,-0.16078,0.51221,-0.060073,1
0.95885,-0.28382,0.0075292,0,0.28372,0.95683,-0.063023,0,0.010683,0.062565,0.99798,0,-0.17276,0.51489,-0.05941,1
0.94798,-0.3183,0.0043028,0,0.31793,0.94602,-0.062935,0,0.015961,0.061029,0.99801,0,-0.18324,0.51741,-0.058852,1
0.93378,-0.35781,0.0054003,0,0.35743,0.93187,-0.062136,0,0.0172,0.059951,0.99805,0,-0.19248,0.51976,-0.058495,1
0.91679,-0.39927,0.0094632,0,0.39909,0.91497,-0.059592,0,0.015135,0.05841,0.99818,0,-0.19801,0.52073,-0.058693,1
