0.94666,0.3216,-0.020385,0,-0.321,0.94667,0.027867,0,0.028259,-0.019837,0.9994,0,0.079685,0.52993,0.07547,1
0.96056,0.27456,-0.043974,0,-0.27356,0.96146,0.027463,0,0.049819,-0.01435,0.99866,0,0.079543,0.5301,0.074885,1
0.97154,0.22351,-0.078419,0,-0.22248,0.97469,0.021783,0,0.081304,-0.0037162,0.99668,0,0.078494,0.53012,0.074726,1
0.97955,0.1693,-0.10871,0,-0.16892,0.98555,0.012783,0,0.1093,0.0058425,0.99399,0,0.076562,0.53006,0.074737,1
0.98539,0.11539,-0.12529,0,-0.1156,0.99328,0.0056376,0,0.1251,0.0089282,0.9921,0,0.072741,0.52941,0.07438,1
0.98922,0.068269,-0.12952,0,-0.068388,0.99765,0.0035338,0,0.12946,0.0053618,0.99157,0,0.065547,0.52754,0.073707,1
0.99108,0.030006,-0.12982,0,-0.029658,0.99955,0.0046156,0,0.1299,-0.00072432,0.99153,0,0.055431,0.52472,0.073061,1
0.99208,-0.000863,-0.12561,0,0.0018563,0.99997,0.007791,0,0.1256,-0.0079625,0.99205,0,0.042903,0.52127,0.072809,1
0.99278,-0.025793,-0.11711,0,0.02755,0.99953,0.013411,0,0.1167,-0.01654,0.99303,0,0.028643,0.51754,0.072426,1
0.99299,-0.046884,-0.10854,0,0.049271,0.9986,0.019416,0,0.10747,-0.024628,0.9939,0,0.012925,0.51381,0.071843,1
0.99265,-0.065754,-0.10164,0,0.068718,0.9973,0.025933,0,0.099662,-0.032727,0.99448,0,-0.0035013,0.51036,0.070612,1
0.99204,-0.083229,-0.094538,0,0.086696,0.99568,0.03317,0,0.091369,-0.041102,0.99497,0,-0.020518,0.5074,0.068832,1
0.99143,-0.098979,-0.085283,0,0.10275,0.99386,0.041001,0,0.080701,-0.049412,0.99551,0,-0.037674,0.50507,0.066698,1
0.99061,-0.1145,-0.074747,0,0.11831,0.99177,0.048832,0,0.068541,-0.057217,0.99601,0,-0.05497,0.5035,0.064338,1
0.98938,-0.13033,-0.06433,0,0.13395,0.98943,0.055562,0,0.056409,-0.063589,0.99638,0,-0.071907,0.50274,0.062127,1
0.98763,-0.14713,-0.054227,0,0.15037,0.98671,0.061639,0,0.044437,-0.069031,0.99662,0,-0.088623,0.50278,0.059915,1
0.98526,-0.16545,-0.043485,0,0.1681,0.98352,0.066548,0,0.031758,-0.072877,0.99684,0,-0.10485,0.50356,0.057988,1
0.98218,-0.18525,-0.031848,0,0.18709,0.9798,0.070611,0,0.018124,-0.075311,0.997,0,-0.12065,0.50502,0.056237,1
0.97813,-0.20712,-0.019293,0,0.20799,0.97533,0.073978,0,0.0034953,-0.076373,0.99707,0,-0.13592,0.50708,0.054587,1
0.97287,-0.23127,-0.0065121,0,0.23108,0.9699,0.076793,0,-0.011444,-0.076214,0.99703,0,-0.15063,0.50962,0.052989,1
0.96599,-0.25851,0.0053048,0,0.2573,0.9631,0.079004,0,-0.025532,-0.074952,0.99686,0,-0.16436,0.51244,0.051457,1
0.95716,-0.28919,0.014521,0,0.28714,0.95446,0.081025,0,-0.037291,-0.073385,0.99661,0,-0.17667,0.51526,0.049928,1
0.9459,-0.32383,0.020111,0,0.32122,0.94341,0.082468,0,-0.045678,-0.071546,0.99639,0,-0.18737,0.5179,0.048657,1
0.93192,-0.362,0.02181,0,0.35915,0.9296,0.08281,0,-0.050252,-0.06934,0.99633,0,-0.19617,0.52011,0.047901,1
0.91395,-0.40537,0.019375,0,0.40265,0.91172,0.081486,0,-0.050696,-0.066673,0.99649,0,-0.20279,0.5216,0.047899,1
0.89176,-0.45226,0.014799,0,0.44989,0.88965,0.078241,0,-0.048551,-0.063115,0.99682,0,-0.20699,0.52216,0.04867,1
0.86451,-0.50251,0.010013,0,0.50055,0.86261,0.073195,0,-0.045418,-0.058266,0.99727,0,-0.20806,0.52141,0.050198,1
0.83187,-0.55491,0.008693,0,0.55323,0.83039,0.066223,0,-0.043967,-0.05028,0.99777,0,-0.20502,0.51893,0.052848,1
0.79371,-0.60814,0.01393,0,0.60651,0.79292,0.058567,0,-0.046662,-0.038037,0.99819,0,-0.19567,0.51407,0.056873,1
0.75125,-0.65961,0.023217,0,0.65798,0.75123,0.052172,0,-0.051854,-0.023918,0.99837,0,-0.18057,0.50762,0.061749,1
0.70651,-0.70706,0.030325,0,0.70557,0.70705,0.04745,0,-0.054991,-0.012127,0.99841,0,-0.16015,0.50054,0.06645,1
0.66309,-0.74797,0.029325,0,0.74684,0.66372,0.041346,0,-0.050389,-0.0055153,0.99871,0,-0.13555,0.49402,0.070035,1
0.62802,-0.77786,0.02278,0,0.77713,0.62842,0.033947,0,-0.040721,-0.0036166,0.99916,0,-0.10815,0.48917,0.071879,1
0.60707,-0.7944,0.019939,0,0.79379,0.60739,0.031249,0,-0.036935,-0.003143,0.99931,0,-0.080158,0.48672,0.072793,1
0.60514,-0.79574,0.024636,0,0.79481,0.60563,0.038629,0,-0.045659,-0.0037949,0.99895,0,-0.053088,0.48686,0.073659,1
0.62438,-0.78032,0.035526,0,0.77844,0.62535,0.054408,0,-0.064672,-0.0063163,0.99789,0,-0.027832,0.48933,0.075052,1
0.66139,-0.74846,0.048648,0,0.74518,0.66309,0.070832,0,-0.085273,-0.010597,0.9963,0,-0.005216,0.49355,0.076927,1
0.71019,-0.70137,0.06094,0,0.69675,0.71262,0.081887,0,-0.10086,-0.015695,0.99478,0,0.015081,0.49894,0.078913,1
0.76607,-0.6387,0.072072,0,0.63317,0.76918,0.086314,0,-0.11057,-0.020489,0.99366,0,0.032797,0.50498,0.080819,1
0.82527,-0.55873,0.082154,0,0.55271,0.82896,0.085609,0,-0.11594,-0.025243,0.99294,0,0.047635,0.51112,0.08223,1
0.88198,-0.46224,0.091952,0,0.45595,0.88624,0.081794,0,-0.1193,-0.030215,0.9924,0,0.059471,0.51688,0.083072,1
0.93048,-0.35169,0.10255,0,0.34509,0.93542,0.076835,0,-0.12295,-0.036104,0.99176,0,0.068292,0.5219,0.08327,1
0.96667,-0.22982,0.11283,0,0.22299,0.97231,0.069987,0,-0.12579,-0.042494,0.99115,0,0.074242,0.52585,0.082781,1
0.98786,-0.10147,0.11759,0,0.095069,0.99373,0.058859,0,-0.12283,-0.046965,0.99132,0,0.077263,0.52842,0.081682,1
0.99347,0.026676,0.11092,0,-0.031697,0.99854,0.043756,0,-0.10959,-0.046986,0.99287,0,0.078077,0.52968,0.080289,1
0.98515,0.14539,0.091352,0,-0.14856,0.98848,0.02884,0,-0.086106,-0.041982,0.9954,0,0.077235,0.52984,0.078993,1
0.96723,0.24567,0.064136,0,-0.24735,0.96873,0.019612,0,-0.057312,-0.034834,0.99775,0,0.075865,0.52938,0.077728,1
0.94866,0.31372,0.040292,0,-0.31458,0.94908,0.017006,0,-0.032905,-0.028808,0.99904,0,0.075006,0.52893,0.076855,1
0.93769,0.34658,0.024861,0,-0.34707,0.93765,0.018912,0,-0.016756,-0.026362,0.99951,0,0.075132,0.52878,0.075967,1
0.93835,0.34533,0.015622,0,-0.34561,0.9381,0.022665,0,-0.0068281,-0.026667,0.99962,0,0.075665,0.52896,0.075015,1
0.94751,0.31964,0.0069456,0,-0.31971,0.94713,0.027168,0,0.0021056,-0.027963,0.99961,0,0.077997,0.52958,0.073861,1
